transaction_hour,transaction_day,transaction_month,transaction_year,transaction_exact_time,transaction_amount,upi_number,account_holder_name,seller_name,transaction_category,device_type,transaction_status
13,27,7,2024,64038,1447.5630860147544,upi4312@bank,User4312,Seller77,Healthcare,Native App Android,Valid
3,1,6,2023,56126,2958.3609842954284,upi4313@bank,User4313,Seller20,Travel/Transport,Native App iOS,Valid
14,23,9,2024,35449,2031.01063567541,upi4314@bank,User4314,Seller18,P2P Transfer,Mobile Web,Valid
2,10,7,2024,18639,1994.2388757837102,upi4315@bank,User4315,Seller64,Utilities,Mobile Web,Valid
4,10,12,2023,45370,2830.1786399199523,upi4316@bank,User4316,Seller49,Travel/Transport,Native App Android,Valid
0,20,11,2024,74628,515.006343930568,upi4317@bank,User4317,Seller42,Gaming/Entertainment,Native App iOS,Valid
2,25,12,2023,71918,2166.5763015324683,upi4318@bank,User4318,Seller12,Food & Dining,Native App iOS,Valid
14,22,4,2023,42710,995.5248703762377,upi4319@bank,User4319,Seller89,Electronics,Native App iOS,Valid
23,29,7,2024,54051,144.61131682307771,upi4320@bank,User4320,Seller94,Healthcare,Mobile Web,Valid
7,3,2,2024,60639,451.650804135075,upi4321@bank,User4321,Seller79,Groceries,Native App iOS,Valid
3,6,6,2024,3159,3159.794523674714,upi4322@bank,User4322,Seller36,Utilities,Native App iOS,Valid
1,29,6,2023,71192,4525.396474304179,upi4323@bank,User4323,Seller8,Gaming/Entertainment,Native App Android,Valid
23,26,2,2023,66988,664.8618995442883,upi4324@bank,User4324,Seller28,Healthcare,POS Terminal,Valid
23,6,4,2024,18706,422.3334662041795,upi4325@bank,User4325,Seller86,Electronics,Mobile Web,Valid
9,21,8,2023,9862,54.17619264637305,upi4326@bank,User4326,Seller60,Utilities,Native App iOS,Fraud
3,2,8,2023,10219,5901.4179554785605,upi4327@bank,User4327,Seller49,P2P Transfer,Native App Android,Valid
2,26,8,2023,34536,2303.1081455172293,upi4328@bank,User4328,Seller38,Electronics,Native App iOS,Valid
1,26,8,2023,71632,6294.511051535857,upi4329@bank,User4329,Seller80,Healthcare,Native App iOS,Valid
16,18,1,2024,77391,3987.984117859241,upi4330@bank,User4330,Seller58,Groceries,Native App Android,Valid
22,23,2,2024,62886,832.4453051931634,upi4331@bank,User4331,Seller5,P2P Transfer,POS Terminal,Valid
20,2,12,2024,79996,239.10605528672292,upi4332@bank,User4332,Seller46,Electronics,Mobile Web,Failed
23,12,4,2023,33937,1382.5250946352583,upi4333@bank,User4333,Seller98,Utilities,Mobile Web,Valid
19,22,12,2023,21094,54.35969191102024,upi4334@bank,User4334,Seller75,Healthcare,Native App iOS,Valid
22,5,9,2023,27924,324.84169954126105,upi4335@bank,User4335,Seller2,P2P Transfer,Mobile Web,Fraud
12,20,3,2023,83325,531.6653804551432,upi4336@bank,User4336,Seller89,Groceries,Native App Android,Valid
4,7,6,2024,123,2191.11350003594,upi4337@bank,User4337,Seller25,Electronics,Native App iOS,Valid
20,24,7,2023,53149,1426.1997319612767,upi4338@bank,User4338,Seller1,Utilities,Native App iOS,Valid
8,16,8,2023,71445,720.2748803977713,upi4339@bank,User4339,Seller95,Healthcare,POS Terminal,Valid
21,20,7,2024,31854,1663.7539478485737,upi4340@bank,User4340,Seller69,Utilities,Native App iOS,Valid
5,1,3,2024,60796,267.5260363544251,upi4341@bank,User4341,Seller40,Gaming/Entertainment,Native App iOS,Valid
4,1,6,2024,69432,2818.783134009851,upi4342@bank,User4342,Seller68,Travel/Transport,Desktop Web,Valid
9,17,5,2023,58968,2489.8336316999557,upi4343@bank,User4343,Seller69,P2P Transfer,Native App Android,Valid
7,27,12,2023,40834,487.97526445533475,upi4344@bank,User4344,Seller69,Healthcare,Native App Android,Valid
6,1,10,2023,17111,1864.7973204276195,upi4345@bank,User4345,Seller16,Electronics,Native App iOS,Valid
6,21,4,2023,72575,1399.548600164342,upi4346@bank,User4346,Seller54,Travel/Transport,Mobile Web,Fraud
5,20,1,2023,24099,125.48839574389281,upi4347@bank,User4347,Seller63,Utilities,Mobile Web,Valid
20,13,7,2023,69206,651.8866880582765,upi4348@bank,User4348,Seller18,P2P Transfer,Native App iOS,Valid
19,30,8,2024,50293,15133.790719102997,upi4349@bank,User4349,Seller17,Food & Dining,POS Terminal,Valid
2,9,2,2023,15029,209.68943321187635,upi4350@bank,User4350,Seller99,Healthcare,Native App Android,Valid
18,15,7,2024,31811,1412.105427821096,upi4351@bank,User4351,Seller82,Utilities,Mobile Web,Valid
21,3,6,2024,15793,3785.37636787275,upi4352@bank,User4352,Seller4,P2P Transfer,Native App Android,Valid
14,14,5,2024,48106,715.2132499379626,upi4353@bank,User4353,Seller95,Food & Dining,Native App Android,Valid
3,23,4,2023,85662,604.1263437139285,upi4354@bank,User4354,Seller95,Healthcare,Native App Android,Valid
11,11,2,2023,84764,4429.02117697219,upi4355@bank,User4355,Seller9,P2P Transfer,Native App iOS,Valid
5,24,10,2024,84131,727.1975654894167,upi4356@bank,User4356,Seller31,Utilities,Mobile Web,Valid
18,22,6,2023,972,2108.195712007763,upi4357@bank,User4357,Seller5,Food & Dining,Native App Android,Valid
3,12,5,2023,360,2696.5563179744618,upi4358@bank,User4358,Seller16,Gaming/Entertainment,Native App iOS,Valid
14,13,2,2024,2632,3108.174339684899,upi4359@bank,User4359,Seller42,Healthcare,Native App iOS,Valid
8,26,10,2023,35958,10502.729133644938,upi4360@bank,User4360,Seller41,P2P Transfer,Mobile Web,Valid
4,13,7,2023,80882,3251.0539979726454,upi4361@bank,User4361,Seller80,Electronics,Native App Android,Valid
12,1,6,2023,18008,2140.120550530217,upi4362@bank,User4362,Seller84,Food & Dining,Mobile Web,Valid
22,24,12,2023,77656,4516.439077580196,upi4363@bank,User4363,Seller30,P2P Transfer,POS Terminal,Failed
17,10,11,2024,30283,4723.495075952097,upi4364@bank,User4364,Seller26,Electronics,Native App Android,Valid
4,3,9,2024,50908,7236.205188346791,upi4365@bank,User4365,Seller49,Gaming/Entertainment,Desktop Web,Fraud
15,24,11,2023,7818,2996.3769215835437,upi4366@bank,User4366,Seller31,Food & Dining,Native App iOS,Valid
18,28,10,2023,70655,433.64546617797873,upi4367@bank,User4367,Seller50,P2P Transfer,Native App Android,Failed
13,4,5,2023,30579,2474.4118410053047,upi4368@bank,User4368,Seller15,Utilities,Native App Android,Valid
15,16,9,2024,55178,156.20081388446084,upi4369@bank,User4369,Seller52,Food & Dining,Native App iOS,Valid
14,8,9,2023,57584,765.3425294413887,upi4370@bank,User4370,Seller38,Food & Dining,Mobile Web,Valid
21,16,1,2023,65020,246.16098307295294,upi4371@bank,User4371,Seller38,Healthcare,Mobile Web,Valid
3,27,5,2024,975,5989.170139189922,upi4372@bank,User4372,Seller60,Electronics,Native App Android,Valid
6,17,9,2023,63479,827.2590293875696,upi4373@bank,User4373,Seller20,Travel/Transport,Native App Android,Valid
15,19,7,2024,16265,2498.0494539726396,upi4374@bank,User4374,Seller99,Healthcare,Native App Android,Valid
23,22,6,2023,63518,1694.0818204720367,upi4375@bank,User4375,Seller87,Travel/Transport,POS Terminal,Valid
21,15,6,2024,4318,227.4831062983913,upi4376@bank,User4376,Seller44,P2P Transfer,Mobile Web,Valid
20,16,11,2023,35081,1648.0815864008732,upi4377@bank,User4377,Seller89,Utilities,Native App iOS,Failed
21,15,7,2023,58649,2163.6492472886353,upi4378@bank,User4378,Seller63,Electronics,Mobile Web,Valid
20,25,1,2024,43069,4265.975920701741,upi4379@bank,User4379,Seller50,Food & Dining,Native App Android,Valid
7,2,4,2024,78670,145.32557139597512,upi4380@bank,User4380,Seller22,Travel/Transport,Native App Android,Valid
16,11,1,2024,76377,700.9143007925861,upi4381@bank,User4381,Seller72,Electronics,POS Terminal,Valid
15,1,6,2024,12427,2357.526139794746,upi4382@bank,User4382,Seller54,Electronics,Mobile Web,Valid
22,15,4,2024,40251,69.86962413867315,upi4383@bank,User4383,Seller9,Healthcare,Native App iOS,Valid
9,26,1,2023,25165,455.1905314583576,upi4384@bank,User4384,Seller15,Electronics,Native App Android,Valid
9,19,9,2024,67285,493.51638104039915,upi4385@bank,User4385,Seller48,Food & Dining,Native App iOS,Valid
1,4,12,2024,64927,2213.247062944418,upi4386@bank,User4386,Seller20,Healthcare,Native App Android,Valid
8,11,4,2024,73170,673.6344947924257,upi4387@bank,User4387,Seller35,Groceries,Mobile Web,Valid
16,5,12,2024,76150,1830.5607961673263,upi4388@bank,User4388,Seller67,Electronics,Native App iOS,Valid
10,3,6,2023,24866,6724.825450768823,upi4389@bank,User4389,Seller60,Groceries,Native App Android,Fraud
9,13,7,2023,10282,3152.4220025662685,upi4390@bank,User4390,Seller98,Travel/Transport,Native App Android,Valid
21,10,8,2023,20319,809.6390470190242,upi4391@bank,User4391,Seller34,Utilities,Mobile Web,Valid
16,11,12,2023,36726,1278.8335981557611,upi4392@bank,User4392,Seller99,Healthcare,Native App iOS,Valid
3,18,11,2023,15412,447.9725678797447,upi4393@bank,User4393,Seller73,Travel/Transport,Native App Android,Valid
15,2,9,2024,73586,31.689760059689203,upi4394@bank,User4394,Seller94,Healthcare,Mobile Web,Valid
19,7,9,2023,24583,684.1790831065796,upi4395@bank,User4395,Seller54,Utilities,Native App iOS,Valid
14,9,8,2023,83577,922.1943750767464,upi4396@bank,User4396,Seller90,Utilities,Mobile Web,Valid
20,10,10,2024,61922,1661.9110603064782,upi4397@bank,User4397,Seller12,Healthcare,Native App Android,Valid
4,18,11,2024,6185,5767.1889249601145,upi4398@bank,User4398,Seller88,Travel/Transport,Native App iOS,Valid
5,23,12,2023,86348,5907.3417008440265,upi4399@bank,User4399,Seller19,P2P Transfer,Desktop Web,Valid
16,7,12,2023,56389,145.35279223878146,upi4400@bank,User4400,Seller80,Gaming/Entertainment,Mobile Web,Valid
0,27,3,2024,17423,1907.1841100331517,upi4401@bank,User4401,Seller26,Food & Dining,Native App iOS,Valid
18,7,12,2023,51268,86.55136070987241,upi4402@bank,User4402,Seller23,Groceries,Native App Android,Valid
3,3,2,2024,41644,2088.7089121883287,upi4403@bank,User4403,Seller33,P2P Transfer,Native App Android,Valid
16,12,5,2024,36786,250.45323109369576,upi4404@bank,User4404,Seller57,Groceries,Native App Android,Valid
8,7,1,2023,75525,5852.517835861146,upi4405@bank,User4405,Seller30,Healthcare,Native App Android,Valid
23,17,3,2023,83744,3995.187624038338,upi4406@bank,User4406,Seller23,Food & Dining,Native App Android,Valid
1,26,1,2023,30477,45.16378608835111,upi4407@bank,User4407,Seller74,Healthcare,Native App iOS,Valid
7,1,3,2024,3571,3047.729278904716,upi4408@bank,User4408,Seller36,Electronics,Native App Android,Valid
14,5,4,2024,19576,2020.6376122926474,upi4409@bank,User4409,Seller95,Healthcare,Mobile Web,Valid
6,16,7,2023,62703,1367.8563752646069,upi4410@bank,User4410,Seller86,Travel/Transport,Native App Android,Valid
5,15,12,2023,9680,1845.7974671751003,upi4411@bank,User4411,Seller43,P2P Transfer,Native App Android,Valid
0,2,12,2023,25706,2267.961240851076,upi4412@bank,User4412,Seller66,Healthcare,Native App Android,Valid
14,9,5,2024,79854,4316.233279631084,upi4413@bank,User4413,Seller53,Food & Dining,Mobile Web,Failed
22,7,5,2024,86195,2916.5060614206573,upi4414@bank,User4414,Seller87,Travel/Transport,Native App Android,Valid
6,4,1,2024,64527,1713.1109841990108,upi4415@bank,User4415,Seller99,P2P Transfer,Native App iOS,Valid
16,20,8,2023,70565,3481.550977839441,upi4416@bank,User4416,Seller60,Healthcare,Mobile Web,Valid
1,18,4,2024,48436,8673.793981775178,upi4417@bank,User4417,Seller37,Utilities,Native App iOS,Valid
8,21,10,2024,2774,713.8700151998378,upi4418@bank,User4418,Seller61,Healthcare,POS Terminal,Valid
8,4,5,2023,16972,252.0806282203994,upi4419@bank,User4419,Seller96,Gaming/Entertainment,Mobile Web,Valid
12,28,2,2024,14048,2629.423372100526,upi4420@bank,User4420,Seller53,P2P Transfer,Mobile Web,Valid
5,13,12,2023,80225,7688.386118298433,upi4421@bank,User4421,Seller12,Electronics,Native App Android,Valid
5,1,1,2024,82273,248.1941775091158,upi4422@bank,User4422,Seller35,Electronics,Native App Android,Fraud
19,28,9,2023,81550,1130.2372043973276,upi4423@bank,User4423,Seller67,Groceries,Native App iOS,Valid
19,24,2,2023,76680,128.58140702333225,upi4424@bank,User4424,Seller98,Gaming/Entertainment,Native App Android,Valid
20,3,6,2024,57602,2996.9735916346417,upi4425@bank,User4425,Seller38,P2P Transfer,Native App Android,Valid
2,16,1,2023,66403,5940.468876518553,upi4426@bank,User4426,Seller24,Healthcare,Mobile Web,Valid
16,30,1,2024,27182,1382.2750204097217,upi4427@bank,User4427,Seller81,Utilities,Native App Android,Failed
16,22,9,2023,79876,1053.6429129006713,upi4428@bank,User4428,Seller40,Healthcare,Native App Android,Valid
11,4,4,2023,77373,4765.834522209047,upi4429@bank,User4429,Seller65,Electronics,Native App Android,Valid
15,25,9,2023,47059,286.3287435873565,upi4430@bank,User4430,Seller57,Gaming/Entertainment,Mobile Web,Valid
14,23,11,2024,8787,4443.56494471704,upi4431@bank,User4431,Seller72,Groceries,Native App Android,Valid
12,25,5,2023,393,995.5753198861283,upi4432@bank,User4432,Seller79,Healthcare,Native App Android,Valid
22,16,7,2023,61775,1639.2647968290576,upi4433@bank,User4433,Seller45,Utilities,Native App iOS,Failed
0,26,1,2024,59454,1502.790703541895,upi4434@bank,User4434,Seller89,Utilities,Native App Android,Valid
16,19,6,2023,12056,1914.1169891177,upi4435@bank,User4435,Seller72,Healthcare,Native App Android,Valid
2,1,8,2023,61483,5698.881262121454,upi4436@bank,User4436,Seller96,Utilities,Mobile Web,Failed
14,5,1,2023,44957,6037.061684918664,upi4437@bank,User4437,Seller13,Food & Dining,Native App iOS,Failed
3,19,9,2023,28429,3557.468539250213,upi4438@bank,User4438,Seller79,Electronics,Native App Android,Valid
3,22,3,2024,45909,425.2582370092787,upi4439@bank,User4439,Seller6,Food & Dining,Mobile Web,Valid
17,24,1,2023,52906,811.4792647383808,upi4440@bank,User4440,Seller97,Food & Dining,Native App Android,Valid
16,11,1,2023,86290,1338.177246190513,upi4441@bank,User4441,Seller71,Electronics,POS Terminal,Valid
18,13,11,2024,44389,4717.484379736405,upi4442@bank,User4442,Seller97,P2P Transfer,Native App iOS,Valid
10,20,6,2023,20905,1471.545032939152,upi4443@bank,User4443,Seller47,Travel/Transport,Native App Android,Valid
19,5,11,2023,53730,7582.769403756204,upi4444@bank,User4444,Seller93,Groceries,Native App Android,Fraud
2,21,6,2024,57557,8250.577465601813,upi4445@bank,User4445,Seller44,Gaming/Entertainment,Native App Android,Fraud
7,4,1,2024,86113,1825.5152585910691,upi4446@bank,User4446,Seller32,Healthcare,Mobile Web,Failed
13,4,3,2024,66199,4199.212410426732,upi4447@bank,User4447,Seller3,Gaming/Entertainment,Native App iOS,Valid
0,4,7,2024,47301,14319.399301297175,upi4448@bank,User4448,Seller54,Travel/Transport,Native App iOS,Fraud
13,4,10,2023,84752,3790.4637772069527,upi4449@bank,User4449,Seller84,Travel/Transport,Native App Android,Valid
1,20,3,2024,47259,2139.530857378659,upi4450@bank,User4450,Seller78,Travel/Transport,Native App iOS,Valid
22,21,3,2023,74801,3730.3839765987864,upi4451@bank,User4451,Seller92,Travel/Transport,Native App Android,Valid
3,18,3,2024,4574,172.54343602373092,upi4452@bank,User4452,Seller38,Electronics,Mobile Web,Valid
23,18,12,2023,56776,2014.7370083432338,upi4453@bank,User4453,Seller4,Travel/Transport,Native App Android,Valid
18,16,7,2024,24737,488.02467571172014,upi4454@bank,User4454,Seller79,Groceries,Native App Android,Valid
5,9,4,2024,23390,246.74044387066797,upi4455@bank,User4455,Seller17,Healthcare,Mobile Web,Valid
0,18,4,2023,52330,4467.4478371487785,upi4456@bank,User4456,Seller37,P2P Transfer,Native App Android,Fraud
16,22,3,2024,71082,2041.3309324706433,upi4457@bank,User4457,Seller88,Electronics,Mobile Web,Valid
7,2,10,2024,53642,558.2285512666621,upi4458@bank,User4458,Seller36,Travel/Transport,Native App Android,Fraud
18,21,11,2024,21280,978.0705274903647,upi4459@bank,User4459,Seller58,Utilities,Native App iOS,Valid
20,4,9,2023,21037,7244.427296009071,upi4460@bank,User4460,Seller41,Healthcare,POS Terminal,Valid
0,12,2,2024,40576,3963.643377064183,upi4461@bank,User4461,Seller8,Electronics,Native App Android,Valid
4,7,4,2024,28564,31.408935292198862,upi4462@bank,User4462,Seller67,P2P Transfer,Native App iOS,Valid
15,15,8,2023,85439,7804.243879531858,upi4463@bank,User4463,Seller30,Travel/Transport,Native App iOS,Valid
5,7,6,2023,28087,919.4080204932958,upi4464@bank,User4464,Seller86,Food & Dining,Native App iOS,Valid
7,29,7,2024,76213,2377.6309582479644,upi4465@bank,User4465,Seller52,Electronics,Mobile Web,Failed
12,22,7,2023,12803,2494.293490351374,upi4466@bank,User4466,Seller97,Healthcare,Native App Android,Valid
15,26,2,2023,46002,4853.6778416933585,upi4467@bank,User4467,Seller25,Healthcare,Native App Android,Valid
2,21,4,2023,66761,4326.705298141508,upi4468@bank,User4468,Seller52,Utilities,Native App Android,Valid
18,17,10,2024,71310,661.8183345102934,upi4469@bank,User4469,Seller59,Healthcare,Mobile Web,Valid
11,16,10,2024,78579,2063.0411248262208,upi4470@bank,User4470,Seller30,Electronics,Native App iOS,Valid
15,28,6,2023,16163,1000.7786204886229,upi4471@bank,User4471,Seller67,Food & Dining,Mobile Web,Valid
10,19,3,2024,68380,1491.1716779255148,upi4472@bank,User4472,Seller4,Electronics,Native App Android,Valid
9,9,9,2023,72883,1617.9176857577695,upi4473@bank,User4473,Seller93,Utilities,Native App Android,Valid
19,14,4,2024,51885,1009.4997233958609,upi4474@bank,User4474,Seller57,P2P Transfer,Mobile Web,Valid
3,17,10,2023,86340,1246.8468287941148,upi4475@bank,User4475,Seller63,Utilities,Native App iOS,Valid
11,5,2,2024,36764,467.25227408030344,upi4476@bank,User4476,Seller32,P2P Transfer,Native App iOS,Valid
22,2,6,2023,62126,1871.1835246156606,upi4477@bank,User4477,Seller87,Utilities,Native App iOS,Valid
1,20,1,2024,67224,2845.5832369795867,upi4478@bank,User4478,Seller83,Groceries,Native App Android,Valid
23,16,6,2024,47055,1123.329986678191,upi4479@bank,User4479,Seller79,Electronics,Native App Android,Valid
21,14,12,2023,51599,7604.552186544057,upi4480@bank,User4480,Seller51,Gaming/Entertainment,Native App iOS,Failed
18,14,10,2024,82787,117.85823574126691,upi4481@bank,User4481,Seller63,Healthcare,Native App Android,Valid
4,27,1,2024,78040,1779.106188168503,upi4482@bank,User4482,Seller80,Electronics,Native App Android,Valid
7,1,8,2024,39720,1752.2215993936954,upi4483@bank,User4483,Seller87,Food & Dining,Native App Android,Valid
6,3,5,2024,44484,73.94274872158765,upi4484@bank,User4484,Seller1,Groceries,POS Terminal,Valid
13,26,6,2024,38852,508.675574221125,upi4485@bank,User4485,Seller19,Food & Dining,Native App iOS,Valid
23,7,2,2024,13219,4719.212333345498,upi4486@bank,User4486,Seller35,Electronics,Mobile Web,Valid
22,26,2,2024,48865,1572.7807922952677,upi4487@bank,User4487,Seller63,Food & Dining,Mobile Web,Valid
2,15,12,2024,54457,1146.770874227784,upi4488@bank,User4488,Seller94,P2P Transfer,Native App iOS,Valid
17,19,9,2023,36817,1073.9848337709825,upi4489@bank,User4489,Seller81,Groceries,Mobile Web,Valid
15,20,3,2024,68993,4381.386879805937,upi4490@bank,User4490,Seller26,Healthcare,Mobile Web,Valid
22,2,6,2023,52380,914.6682172756684,upi4491@bank,User4491,Seller13,Utilities,Mobile Web,Valid
18,19,10,2024,50400,3920.3590203057097,upi4492@bank,User4492,Seller86,P2P Transfer,Native App Android,Valid
18,9,5,2023,36258,739.7884390992865,upi4493@bank,User4493,Seller23,Travel/Transport,Native App Android,Valid
17,19,12,2024,81006,1516.4553642969136,upi4494@bank,User4494,Seller97,Utilities,Native App Android,Valid
19,27,4,2023,48957,310.5487507905392,upi4495@bank,User4495,Seller91,Food & Dining,POS Terminal,Valid
15,5,10,2023,18281,3486.285065762758,upi4496@bank,User4496,Seller35,Electronics,Native App Android,Valid
7,18,2,2024,77264,2663.4219895558163,upi4497@bank,User4497,Seller12,P2P Transfer,Native App Android,Valid
0,16,8,2023,51331,1510.44122255441,upi4498@bank,User4498,Seller9,Groceries,Native App Android,Valid
16,4,10,2024,45680,52.48530689839232,upi4499@bank,User4499,Seller98,Utilities,Native App Android,Failed
11,12,7,2024,38723,1312.6946824768393,upi4500@bank,User4500,Seller78,Travel/Transport,Desktop Web,Valid
20,29,11,2023,10162,510.29173318724787,upi4501@bank,User4501,Seller67,P2P Transfer,Native App Android,Valid
10,7,2,2024,51095,1066.7366091399842,upi4502@bank,User4502,Seller44,Healthcare,POS Terminal,Valid
4,14,6,2023,11338,3881.8162043745992,upi4503@bank,User4503,Seller61,Healthcare,Native App Android,Valid
11,23,8,2023,11675,2935.9053928072835,upi4504@bank,User4504,Seller21,Electronics,Native App iOS,Valid
16,12,7,2024,20080,554.0195412185203,upi4505@bank,User4505,Seller7,Groceries,Native App iOS,Valid
5,3,1,2024,13936,8393.210830343613,upi4506@bank,User4506,Seller97,Groceries,Desktop Web,Valid
0,5,5,2024,10019,4670.433653297244,upi4507@bank,User4507,Seller99,Utilities,Native App iOS,Valid
4,17,2,2024,67282,1504.4081970514474,upi4508@bank,User4508,Seller11,P2P Transfer,Native App Android,Valid
13,26,6,2024,49681,1510.6849316689973,upi4509@bank,User4509,Seller45,P2P Transfer,Native App iOS,Valid
4,10,7,2023,73861,4630.651118381151,upi4510@bank,User4510,Seller32,Gaming/Entertainment,Native App iOS,Valid
21,10,7,2023,4486,2021.9986317628257,upi4511@bank,User4511,Seller86,Groceries,Native App iOS,Valid
23,11,3,2024,82021,1538.7109494095619,upi4512@bank,User4512,Seller83,Healthcare,Native App Android,Valid
0,17,7,2024,79864,2765.788485605632,upi4513@bank,User4513,Seller36,Gaming/Entertainment,Native App Android,Valid
17,5,5,2024,19112,536.0128025610637,upi4514@bank,User4514,Seller37,Food & Dining,Mobile Web,Valid
15,13,8,2023,51697,4213.665266792336,upi4515@bank,User4515,Seller75,Groceries,Native App Android,Valid
8,10,12,2023,55998,1516.0765534305997,upi4516@bank,User4516,Seller41,Electronics,Native App iOS,Valid
18,9,8,2023,26576,1850.1549195588707,upi4517@bank,User4517,Seller77,P2P Transfer,Mobile Web,Valid
21,17,7,2024,50100,188.49800286725656,upi4518@bank,User4518,Seller92,Healthcare,Native App Android,Failed
4,1,6,2024,81238,740.7045610573227,upi4519@bank,User4519,Seller49,Utilities,Native App iOS,Valid
1,4,2,2023,21320,1112.815556562839,upi4520@bank,User4520,Seller15,Gaming/Entertainment,Native App iOS,Valid
14,4,6,2024,83973,1068.562208912466,upi4521@bank,User4521,Seller13,P2P Transfer,Native App Android,Valid
6,18,12,2024,65729,3012.71929386421,upi4522@bank,User4522,Seller53,Healthcare,Mobile Web,Valid
3,9,11,2023,84879,663.469664696229,upi4523@bank,User4523,Seller33,Groceries,POS Terminal,Failed
0,30,9,2023,29144,402.05304769506506,upi4524@bank,User4524,Seller72,Electronics,Mobile Web,Valid
12,25,2,2024,57326,1747.5032319208672,upi4525@bank,User4525,Seller32,Food & Dining,Native App iOS,Valid
19,29,1,2023,77148,1909.1010772006825,upi4526@bank,User4526,Seller48,Healthcare,Mobile Web,Valid
21,29,11,2024,19307,259.26840926989166,upi4527@bank,User4527,Seller68,Healthcare,Mobile Web,Valid
6,18,5,2023,60598,4.943109525479475,upi4528@bank,User4528,Seller57,P2P Transfer,Native App iOS,Valid
14,14,11,2023,19623,4993.531301717525,upi4529@bank,User4529,Seller62,Groceries,Native App iOS,Valid
22,25,6,2024,20249,165.97423681120566,upi4530@bank,User4530,Seller82,Travel/Transport,Native App Android,Valid
13,15,3,2024,73765,4562.957454261054,upi4531@bank,User4531,Seller87,Groceries,Native App iOS,Valid
22,6,8,2023,72131,1019.0358729450548,upi4532@bank,User4532,Seller93,Groceries,Native App Android,Valid
18,24,7,2024,38377,2117.1832603152075,upi4533@bank,User4533,Seller2,Electronics,Mobile Web,Valid
21,10,2,2023,52365,410.64334407042736,upi4534@bank,User4534,Seller77,Gaming/Entertainment,Native App iOS,Valid
23,29,12,2024,34551,3473.599924470314,upi4535@bank,User4535,Seller16,Gaming/Entertainment,Native App iOS,Valid
19,15,7,2023,42926,397.37360844138254,upi4536@bank,User4536,Seller8,Groceries,Native App iOS,Valid
23,29,1,2023,38599,977.1798532421813,upi4537@bank,User4537,Seller19,Healthcare,Native App Android,Valid
17,4,9,2023,22593,543.6851104149011,upi4538@bank,User4538,Seller32,Groceries,Native App iOS,Valid
9,18,7,2024,60334,3634.2278811465594,upi4539@bank,User4539,Seller67,Groceries,Native App Android,Valid
8,18,6,2023,59893,3908.591813977672,upi4540@bank,User4540,Seller32,Gaming/Entertainment,Native App Android,Valid
7,25,2,2023,42636,930.5222315079362,upi4541@bank,User4541,Seller85,P2P Transfer,Native App Android,Valid
9,17,3,2023,69225,734.5431263662787,upi4542@bank,User4542,Seller25,Groceries,Desktop Web,Valid
16,12,1,2023,40363,2970.598015859152,upi4543@bank,User4543,Seller53,Electronics,Mobile Web,Valid
1,7,10,2024,55959,4215.879108964413,upi4544@bank,User4544,Seller81,Travel/Transport,Native App Android,Valid
5,16,5,2024,80223,1956.438625682807,upi4545@bank,User4545,Seller25,P2P Transfer,Native App iOS,Valid
4,11,9,2023,85917,5245.6819766211565,upi4546@bank,User4546,Seller33,Gaming/Entertainment,Mobile Web,Failed
8,14,6,2023,1120,965.9145341590774,upi4547@bank,User4547,Seller31,Healthcare,Native App iOS,Valid
4,3,5,2024,16491,329.4813845537443,upi4548@bank,User4548,Seller36,Travel/Transport,Mobile Web,Valid
17,19,12,2023,43638,396.0312921183919,upi4549@bank,User4549,Seller87,Groceries,Native App iOS,Valid
19,18,3,2024,39062,2216.3070373500364,upi4550@bank,User4550,Seller89,Food & Dining,Native App Android,Valid
8,30,5,2023,5193,1046.89800576111,upi4551@bank,User4551,Seller49,Travel/Transport,Mobile Web,Valid
16,10,8,2024,15213,339.9512014481003,upi4552@bank,User4552,Seller44,Electronics,Native App iOS,Valid
16,6,12,2023,79766,691.2633063265629,upi4553@bank,User4553,Seller48,Gaming/Entertainment,Native App iOS,Valid
11,13,2,2024,83959,1512.6216019533988,upi4554@bank,User4554,Seller30,Food & Dining,Mobile Web,Failed
6,10,5,2024,17187,258.95414092756226,upi4555@bank,User4555,Seller13,Electronics,Native App Android,Valid
2,18,6,2024,10040,6.896875955791715,upi4556@bank,User4556,Seller43,Healthcare,Native App Android,Valid
9,26,10,2023,66302,4985.024135492917,upi4557@bank,User4557,Seller93,Food & Dining,Native App Android,Valid
1,20,8,2024,29949,727.2874557213398,upi4558@bank,User4558,Seller16,Groceries,Native App Android,Valid
2,26,8,2024,3527,500.7678107281668,upi4559@bank,User4559,Seller91,Food & Dining,Native App Android,Valid
15,16,5,2023,76557,2397.8432310287117,upi4560@bank,User4560,Seller26,Healthcare,Native App Android,Valid
1,25,9,2023,83408,3840.132116933011,upi4561@bank,User4561,Seller75,Travel/Transport,Native App Android,Valid
23,25,4,2023,77294,2000.860295663312,upi4562@bank,User4562,Seller47,Gaming/Entertainment,Native App Android,Valid
9,6,12,2023,18757,587.3540234192249,upi4563@bank,User4563,Seller37,Food & Dining,Mobile Web,Failed
5,13,9,2024,25412,3955.7437808571444,upi4564@bank,User4564,Seller3,Electronics,Native App iOS,Valid
21,4,11,2023,14312,1428.4441939446253,upi4565@bank,User4565,Seller26,Groceries,Native App iOS,Valid
10,23,7,2023,22119,959.9165953841399,upi4566@bank,User4566,Seller98,Electronics,Native App Android,Valid
